text,label
You are selected for Software Engineer role. Pay Rs 2000 training fee: help@ybl,1
Tumhara UPI verify karna hai. Rs 1 bhejo help@ybl pe,1
Dinner was amazing! Thanks for the recommendation.,0
Congratulations on your promotion! Well deserved.,0
Please review the attached document and share feedback.,0
RBI Alert: Your account will be suspended. Share OTP to reactivate: 6697,1
Reminder: Doctor's appointment on Monday at 7 PM.,0
"Dear customer, your credit card is blocked. Click http://sbi-verify.com to unlock.",1
Sister's wedding urgent expense. Send Rs 25000: collect@okicici,1
Please review the attached document and share feedback.,0
Congratulations! Rs 10000 added to your account. Withdraw at help@ybl,1
International courier delivery. Customs fee Rs 5000: 8877665544,1
Please review the attached document and share feedback.,0
Your flight booking for Chennai is confirmed. Check your email.,0
The client liked our proposal. Great work team!,0
RBI Notice: Your PAN card is not linked. Share OTP 9856 to avoid penalty,1
Urgent hiring for Data Entry Operator at Amazon. Registration fee Rs 10000. Contact 9988776655,1
Your UPI payment of Rs 10000 to petrol pump is successful.,0
"Hey, are we still meeting for dinner at 10 AM tonight?",0
Your mobile number will be blocked. Clear pending Rs 500: 9876543210,1
Your cab will arrive in 5 minutes. Driver: Rahul,0
Papa ko heart attack hua. ICU fee Rs 1000 urgent: 7766554433,1
Sister's wedding urgent expense. Send Rs 10000: verify@paytm,1
Google Pay: Your one-time password is 9388. Do not share.,0
Son in police custody. Send Rs 10000 immediately to verify@paytm,1
Dinner was amazing! Thanks for the recommendation.,0
Reminder: Doctor's appointment on Friday at 6 PM.,0
Your flight booking for Mumbai is confirmed. Check your email.,0
Remote job at Flipkart. Send Rs 2000 for offer letter: collect@okicici,1
Police case hai tumhare Aadhaar pe. Fine bharo 5000: 9123456789,1
SBI Alert: Unusual transaction detected. Verify OTP 1205 within 1 hour,1
Your Paytm wallet is locked. Unlock by paying Rs 10 to verify@paytm,1
Your order has been shipped and will arrive by next week.,0
Rs 500 debited from your account for Bank subscription.,0
Son in police custody. Send Rs 50000 immediately to help@ybl,1
Beta kidnapped. Don't call police. Send Rs 1000 to urgent@oksbi,1
Google COD order. Pay Rs 10000 advance for delivery: help@ybl,1
Don't forget about the presentation tomorrow at 6 PM.,0
Mom: I paid the electricity bill online. Receipt is on your WhatsApp.,0
"Bhai urgent accident ho gaya hai, help chahiye. Is UPI pe bhej do: urgent@oksbi",1
Your friend had an accident. Send Rs 500 for treatment: payment@okaxis,1
Your UPI PIN will expire today. Verify by sending Rs 1 to payment@okaxis,1
"Beta, bahut emergency hai. 1000 bhej do is number pe: 8877665544",1
Please send the project report by Monday morning. Thanks!,0
Use 9213 to complete your transaction on Flipkart.,0
Your transaction of Rs 5000 at petrol pump was successful.,0
Papa ko heart attack hua. ICU fee Rs 50000 urgent: 9988776655,1
Your flight booking for Bangalore is confirmed. Check your email.,0
Parcel from Singapore held at customs. Clear Rs 10000 duty: 9876543210,1
Your subscription has been renewed successfully. Thank you!,0
This is Income Tax. A case has been filed against your Aadhaar. Pay fine of Rs 1000 or face arrest.,1
Flipkart delivery failed. Confirm address and pay Rs 25000: http://sbi-verify.com,1
Police Notice: Your Aadhaar is used in illegal activity. Pay Rs 25000 penalty: 9988776655,1
Paytm: Your one-time password is 8566. Do not share.,0
Rs 25000 debited from your account for Paytm subscription.,0
Cyber Crime Notice: Your number is linked to fraud. Pay Rs 25000: 7766554433,1
Work from home job! Earn 25000 daily. No experience needed. WhatsApp 8877665544,1
Bhai free iPhone jeetne ka mauka. Rs 1000 bhejo: payment@okaxis,1
Use 8237 to complete your transaction on Amazon.,0
Income Tax Notice: Pay pending Rs 500 tax immediately. Visit http://sbi-verify.com,1
The match starts at 3 PM. Are you watching?,0
Let's catch up this weekend. Are you free on Saturday?,0
Freshers wanted for Data Entry Operator. One-time fee Rs 50000. Apply: payment@okaxis,1
Wipro lucky draw! You won Samsung TV. Pay Rs 10 shipping: http://bit.ly/verify,1
Your bag delivery is pending. Pay Rs 25000 customs fee: http://tinyurl.com/xyz,1
The team outing is planned for next Friday. Mark your calendar.,0
Let's catch up this weekend. Are you free on Saturday?,0
Can you share the meeting notes from yesterday's call?,0
Send 1 rupee to verify your UPI: verify@paytm,1
Your Paytm wallet is locked. Unlock by paying Rs 10 to payment@okaxis,1
Lucky winner! You won Rs 5000. Claim fee Rs 10: urgent@oksbi,1
Bank: Your one-time password is 3827. Do not share.,0
Please review the attached document and share feedback.,0
Speed Post parcel pending. Pay Rs 500 charges: collect@okicici,1
Thanks for attending the webinar. Here's the recording link.,0
Your application has been received. We'll get back to you soon.,0
Your order has been shipped and will arrive by next week.,0
Salary nahi aayi? HR se contact karo 8877665544 pe,1
Google Pay reward Rs 25000 credited. Verify UPI at collect@okicici,1
MLM opportunity! Earn Rs 25000 monthly. Registration Rs 5000: collect@okicici,1
KBC Lottery winner! Rs 2000 credited. Verify at 8877665544,1
Mom: I paid the electricity bill online. Receipt is on your WhatsApp.,0
See you at the gym tomorrow morning at 7 PM.,0
Bhai free iPhone jeetne ka mauka. Rs 25000 bhejo: urgent@oksbi,1
Your application has been received. We'll get back to you soon.,0
Flipkart delivery failed. Confirm address and pay Rs 10000: http://sbi-verify.com,1
"Mom says the food is ready, come home soon from the office.",0
Use 1846 to complete your transaction on Flipkart.,0
Police case hai tumhare Aadhaar pe. Fine bharo 5000: 9876543210,1
Your subscription has been renewed successfully. Thank you!,0
Aapka Axis Bank account block ho gaya hai. Turant call karein 9876543210,1
"Papa hospital mein hain, urgent 10000 chahiye. Send to urgent@oksbi",1
Your gym membership has been renewed for another year.,0
Happy anniversary! Wishing you many more years of happiness.,0
Dinner was amazing! Thanks for the recommendation.,0
Genuine work from home. Earn 25000 monthly. Registration: 9876543210,1
You are selected for Indian Idol prize of Rs 10000. Call 9988776655 now,1
The package you ordered was delivered to your doorstep.,0
The team outing is planned for next Friday. Mark your calendar.,0
Your subscription has been renewed successfully. Thank you!,0
ICICI Alert: Unusual transaction detected. Verify OTP 2426 within 1 hour,1
Please send the project report by Monday morning. Thanks!,0
Your electricity connection will be cut in 2 hours. Pay pending bill now: http://bit.ly/verify,1
Please review the attached document and share feedback.,0
Your electricity connection will be cut in 2 hours. Pay pending bill now: http://v.ht/pay,1
Google Pay reward Rs 5000 credited. Verify UPI at verify@paytm,1
Account verification pending. Submit Aadhaar OTP 1580 to activate services,1
Your Flipkart account verification code is 2964.,0
RBI Notice: Your PAN card is not linked. Share OTP 4057 to avoid penalty,1
Your application has been received. We'll get back to you soon.,0
"Your phone number won Rs 50,000 cash in HCL draw. Contact 7766554433",1
Your transaction of Rs 50000 at grocery store was successful.,0
Your transaction of Rs 10000 at Amazon was successful.,0
Thanks for your help yesterday. Really appreciate it!,0
TCS lucky draw! You won Samsung TV. Pay Rs 10 shipping: http://bit.ly/verify,1
Infosys COD order. Pay Rs 2000 advance for delivery: verify@paytm,1
Urgent hiring for Software Engineer at Flipkart. Registration fee Rs 25000. Contact 9123456789,1
Your exam results have been published. Check the portal.,0
Your electricity connection will be cut in 2 hours. Pay pending bill now: http://bit.ly/verify,1
Paytm KYC pending. Send Rs 1 to payment@okaxis to activate full wallet,1
Your ICICI mobile banking is locked. Reset PIN by calling 9876543210,1
Infosys is recruiting. Apply now by paying Rs 2000 document fee: help@ybl,1
The package you ordered was delivered to your doorstep.,0
The package you ordered was delivered to your doorstep.,0
Thanks for your help yesterday. Really appreciate it!,0
Congratulations! Rs 25000 added to your account. Withdraw at urgent@oksbi,1
Real estate investment. Rs 500 becomes Rs 10000. Book now: 9988776655,1
Freshers wanted for HR Executive. One-time fee Rs 10000. Apply: verify@paytm,1
Your flight booking for Bangalore is confirmed. Check your email.,0
The package you ordered was delivered to your doorstep.,0
Traffic Police: Challan of Rs 2000 pending. Pay now: http://bit.ly/verify,1
Maa ko emergency hai. Jaldi 10000 bhejo: help@ybl,1
Your Paytm wallet is locked. Unlock by paying Rs 10 to help@ybl,1
You won cashback of Rs 1000! Claim now by sending Rs 10 to help@ybl,1
Amazon: Your one-time password is 2465. Do not share.,0
Your ICICI account will be closed in 24 hours. Update KYC: http://tinyurl.com/xyz,1
Traffic Police: Challan of Rs 50000 pending. Pay now: http://bit.ly/verify,1
Please review the attached document and share feedback.,0
See you at the gym tomorrow morning at 7 PM.,0
Lunch at the usual place? I'll be there by 6 PM.,0
Your UPI PIN will expire today. Verify by sending Rs 1 to payment@okaxis,1
Your Amazon order requires Re-verification. Update payment: http://v.ht/pay,1
The party is at Priya's place at 5:30 PM. See you there!,0
Bhai free iPhone jeetne ka mauka. Rs 1000 bhejo: verify@paytm,1
Your electricity connection will be cut in 2 hours. Pay pending bill now: http://v.ht/pay,1
You are selected for Indian Idol prize of Rs 1000. Call 9988776655 now,1
Did you finish watching that series? No spoilers please!,0
Part-time job opportunity! Earn Rs 500 per week. Send resume to 9876543210,1
Google Pay reward Rs 50000 credited. Verify UPI at urgent@oksbi,1
"Papa hospital mein hain, urgent 10000 chahiye. Send to payment@okaxis",1
"Dear customer, your credit card limit is reduced. Call 9876543210 to restore",1
Your train ticket from Mumbai to Mumbai is confirmed.,0
Your order has been shipped and will arrive by Tuesday.,0
4267 is your verification code for Bank. Valid for 10 minutes.,0
Happy birthday! Hope you have a great year ahead.,0
Paytm KYC pending. Send Rs 1 to verify@paytm to activate full wallet,1
The meeting has been rescheduled to 5:30 PM. Please confirm.,0
The event starts at 7 PM. Don't be late!,0
Congratulations! You are hired by Flipkart. Send Rs 10000 for laptop delivery to: verify@paytm,1
Rs 5000 debited from your account for Flipkart subscription.,0
Your package is ready. Pay Rs 10000 shipping: http://bit.ly/verify,1
KBC Lottery winner! Rs 5000 credited. Verify at 9876543210,1
"Guaranteed returns! Invest Rs 2000, earn Rs 50000. WhatsApp 9988776655",1
Security Alert: Someone logged into your PNB account from Hyderabad. Call 9123456789,1
KBC Lottery winner! Rs 25000 credited. Verify at 8877665544,1
Infosys lucky draw! You won iPhone 15. Pay Rs 500 shipping: http://sbi-verify.com,1
The weather looks good for the picnic on Sunday.,0
Your order has been shipped and will arrive by Tuesday.,0
PhonePe offer: Get Rs 2000 cashback. Send Re 1 to payment@okaxis to claim,1
Work from home job! Earn 2000 daily. No experience needed. WhatsApp 9876543210,1
The weather looks good for the picnic on Sunday.,0
Happy anniversary! Wishing you many more years of happiness.,0
Your phone number won Samsung TV in Wipro draw. Contact 9876543210,1
The event starts at 5:30 PM. Don't be late!,0
Cyber Crime Notice: Your number is linked to fraud. Pay Rs 5000: 8877665544,1
"Mummy phone chori ho gaya hai, naye number pe 25000 bhej do: help@ybl",1
Your OTP for Bank login is 8780. Do not share this with anyone.,0
"Bhai urgent accident ho gaya hai, help chahiye. Is UPI pe bhej do: help@ybl",1
Rs 10000 debited from your account for Bank subscription.,0
"Mummy phone chori ho gaya hai, naye number pe 50000 bhej do: payment@okaxis",1
Part-time job opportunity! Earn Rs 10000 per week. Send resume to 9123456789,1
Your assignment has been graded. Good work!,0
Your UPI payment of Rs 50000 to grocery store is successful.,0
Invest Rs 10000 in cryptocurrency. Double returns in 15 days. Register: http://bit.ly/verify,1
Rs 500 credited to your account. Balance: Rs 47968.,0
Your assignment has been graded. Good work!,0
Your UPI PIN will expire today. Verify by sending Rs 1 to help@ybl,1
Your mobile number will be blocked. Clear pending Rs 5000: 9876543210,1
Amazon lucky draw jeeta hai. 2000 delivery charges bhejo: urgent@oksbi,1
"OTP share karo jaldi, account band ho jayega: 2952",1
Google lucky draw! You won iPhone 15. Pay Rs 10 shipping: http://v.ht/pay,1
Reminder: Doctor's appointment on next week at 8 PM.,0
Can you share the meeting notes from yesterday's call?,0
The event starts at 5:30 PM. Don't be late!,0
Don't forget about the presentation tomorrow at 7 PM.,0
The weather looks good for the picnic on Sunday.,0
Your cab will arrive in 5 minutes. Driver: Amit,0
"I'll be late for the meeting, stuck in traffic near Whitefield.",0
Google Pay reward Rs 25000 credited. Verify UPI at urgent@oksbi,1
Account update karo warna band ho jayega: http://tinyurl.com/xyz,1
Your subscription has been renewed successfully. Thank you!,0
You are selected for KBC prize of Rs 500. Call 9123456789 now,1
KBC Lottery winner! Rs 2000 credited. Verify at 9876543210,1
Your OTP for Flipkart login is 1519. Do not share this with anyone.,0
Can you share the meeting notes from yesterday's call?,0
Happy birthday! Hope you have a great year ahead.,0
Your assignment has been graded. Good work!,0
Bitcoin trading opportunity. Rs 50000 investment = Rs 25000 profit. Join: http://tinyurl.com/xyz,1
"Hey, are we still meeting for dinner at 8 PM tonight?",0
Tumhara UPI verify karna hai. Rs 1 bhejo help@ybl pe,1
Your internet bill for this month is Rs 500.,0
Payment of Rs 25000 received. Thank you for your purchase.,0
Please review the attached document and share feedback.,0
Income Tax Notice: Pay pending Rs 10000 tax immediately. Visit http://bit.ly/verify,1
Papa ko heart attack hua. ICU fee Rs 2000 urgent: 9988776655,1
Bhai free iPhone jeetne ka mauka. Rs 10000 bhejo: urgent@oksbi,1
"Bhai urgent accident ho gaya hai, help chahiye. Is UPI pe bhej do: urgent@oksbi",1
Your application has been received. We'll get back to you soon.,0
The weather looks good for the picnic on Sunday.,0
Please send the project report by Monday morning. Thanks!,0
You have unclaimed refund of Rs 1000. Collect at verify@paytm,1
The meeting has been rescheduled to 7 PM. Please confirm.,0
Your transaction of Rs 2000 at petrol pump was successful.,0
Your Paytm wallet is locked. Unlock by paying Rs 10 to collect@okicici,1
Your bag delivery is pending. Pay Rs 5000 customs fee: http://v.ht/pay,1
The event starts at 5:30 PM. Don't be late!,0
Your exam results have been published. Check the portal.,0
"Government scheme: Invest Rs 1000, get Rs 25000 return. Apply: collect@okicici",1
"Guaranteed returns! Invest Rs 500, earn Rs 10000. WhatsApp 9876543210",1
Don't forget about the presentation tomorrow at 8 PM.,0
RBI Alert: Your account will be suspended. Share OTP to reactivate: 5310,1
Your Amazon order requires Re-verification. Update payment: http://sbi-verify.com,1
Don't forget about the presentation tomorrow at 3 PM.,0
Account update karo warna band ho jayega: http://sbi-verify.com,1
The package you ordered was delivered to your doorstep.,0
"Mom says the food is ready, come home soon from the office.",0
Your transaction of Rs 10000 at grocery store was successful.,0
This is Cyber Crime. A case has been filed against your Aadhaar. Pay fine of Rs 5000 or face arrest.,1
Remote job at Amazon. Send Rs 10000 for offer letter: collect@okicici,1
Can you share the meeting notes from yesterday's call?,0
Your internet bill for this month is Rs 25000.,0
Your phone number won iPhone 15 in TCS draw. Contact 8877665544,1
Please send the project report by Monday morning. Thanks!,0
Your ATM card is expired. Update details at http://sbi-verify.com to avoid account freeze,1
You have unclaimed refund of Rs 10000. Collect at verify@paytm,1
Your account will be deactivated. Click http://tinyurl.com/xyz to submit KYC documents now,1
Your cab will arrive in 5 minutes. Driver: Priya,0
Urgent hiring for Customer Support at Wipro. Registration fee Rs 1000. Contact 7766554433,1
Your laptop repair is complete. You can pick it up anytime.,0
Your ATM card is expired. Update details at http://tinyurl.com/xyz to avoid account freeze,1
Your transaction of Rs 1000 at grocery store was successful.,0
"Congratulations! You won Rs 50,000 cash in lucky draw. Claim at http://bit.ly/verify",1
Flipkart COD order. Pay Rs 50000 advance for delivery: payment@okaxis,1
Beta kidnapped. Don't call police. Send Rs 10000 to verify@paytm,1
Lunch at the usual place? I'll be there by 10 AM.,0
Your exam results have been published. Check the portal.,0
The weather looks good for the picnic on Sunday.,0
You are selected for Customer Support role. Pay Rs 5000 training fee: help@ybl,1
Axis Bank Alert: Unusual transaction detected. Verify OTP 7564 within 1 hour,1
Genuine work from home. Earn 500 monthly. Registration: 7766554433,1
"Bhai bike accident, hospital bill Rs 25000. Help: payment@okaxis",1
Your ATM card is expired. Update details at http://tinyurl.com/xyz to avoid account freeze,1
"Dear customer, your account has been debited Rs 25000. Call 7766554433 if unauthorized",1
You have unclaimed refund of Rs 500. Collect at payment@okaxis,1
Can you share the meeting notes from yesterday's call?,0
5480 is your verification code for Amazon. Valid for 10 minutes.,0
"I'll be late for the meeting, stuck in traffic near HSR Layout.",0
The event starts at 7 PM. Don't be late!,0
"Congratulations! You won Rs 50,000 cash in lucky draw. Claim at http://tinyurl.com/xyz",1
The team outing is planned for next Friday. Mark your calendar.,0
Your order has been shipped and will arrive by tomorrow.,0
5116 is your verification code for Flipkart. Valid for 10 minutes.,0
Account verification pending. Submit Aadhaar OTP 4547 to activate services,1
Receive your OLX payment of Rs 2000. Scan QR and enter UPI PIN: http://tinyurl.com/xyz,1
Your UPI payment of Rs 1000 to Amazon is successful.,0
Paytm KYC pending. Send Rs 1 to verify@paytm to activate full wallet,1
Your exam results have been published. Check the portal.,0
Congratulations on your promotion! Well deserved.,0
"Beta, bahut emergency hai. 2000 bhej do is number pe: 7766554433",1
Don't forget about the presentation tomorrow at 5:30 PM.,0
Genuine work from home. Earn 2000 monthly. Registration: 9123456789,1
Paytm KYC pending. Send Rs 1 to urgent@oksbi to activate full wallet,1
Aapka HDFC account block ho gaya hai. Turant call karein 9876543210,1
Your assignment has been graded. Good work!,0
Your subscription has been renewed successfully. Thank you!,0
Lunch at the usual place? I'll be there by 3 PM.,0
Your train ticket from Chennai to Chennai is confirmed.,0
Your gym membership has been renewed for another year.,0
The package you ordered was delivered to your doorstep.,0
"Hey, are we still meeting for dinner at 8 PM tonight?",0
Your subscription has been renewed successfully. Thank you!,0
Sister's wedding urgent expense. Send Rs 50000: verify@paytm,1
The event starts at 7 PM. Don't be late!,0
Freshers wanted for Customer Support. One-time fee Rs 50000. Apply: collect@okicici,1
Traffic Police: Challan of Rs 500 pending. Pay now: http://tinyurl.com/xyz,1
"I'll be late for the meeting, stuck in traffic near Whitefield.",0
The package you ordered was delivered to your doorstep.,0
This is Police. A case has been filed against your Aadhaar. Pay fine of Rs 500 or face arrest.,1
This is Police. A case has been filed against your Aadhaar. Pay fine of Rs 1000 or face arrest.,1
Paytm mein 10000 rupay credited hain. Claim karo: payment@okaxis,1
The package you ordered was delivered to your doorstep.,0
You have unclaimed refund of Rs 25000. Collect at verify@paytm,1
Congratulations on your promotion! Well deserved.,0
Can you share the meeting notes from yesterday's call?,0
Your transaction of Rs 5000 at grocery store was successful.,0
"Government scheme: Invest Rs 1000, get Rs 10000 return. Apply: help@ybl",1
COD order confirmation needed. Advance Rs 1000: urgent@oksbi,1
Speed Post parcel pending. Pay Rs 500 charges: collect@okicici,1
"Dear customer, your credit card limit is reduced. Call 9123456789 to restore",1
KBC Lottery winner! Rs 10000 credited. Verify at 9123456789,1
Use 3699 to complete your transaction on Paytm.,0
Your internet bill for this month is Rs 10000.,0
RBI Alert: Your account will be suspended. Share OTP to reactivate: 7013,1
Cyber Crime Notice: Your number is linked to fraud. Pay Rs 5000: 7766554433,1
The meeting has been rescheduled to 7 PM. Please confirm.,0
URGENT: Your account shows suspicious activity. Verify at http://bit.ly/verify or call 9123456789,1
Receive your OLX payment of Rs 10000. Scan QR and enter UPI PIN: http://tinyurl.com/xyz,1
Your laptop repair is complete. You can pick it up anytime.,0
Mom: I paid the electricity bill online. Receipt is on your WhatsApp.,0
You have won Rs 10000 in Big Boss lottery! Call 9988776655 to claim your prize.,1
"Hey, are we still meeting for dinner at 5:30 PM tonight?",0
Use 9207 to complete your transaction on Bank.,0
"OTP share karo jaldi, account band ho jayega: 6816",1
Google Pay reward Rs 500 credited. Verify UPI at collect@okicici,1
Your transaction of Rs 2000 at restaurant was successful.,0
URGENT: Your account shows suspicious activity. Verify at http://tinyurl.com/xyz or call 9988776655,1
Your SBI account is blocked. Call 9876543210 to verify your KYC immediately.,1
Police Alert: Arrest warrant issued. Pay Rs 10000 fine to cancel: http://v.ht/pay,1
Your gas connection will be terminated. Clear dues Rs 25000: collect@okicici,1
Google Pay: Your one-time password is 4033. Do not share.,0
"Hi, I'm the Manager. You are shortlisted for Customer Support. Pay Rs 5000 for docs: verify@paytm",1
Mom: I paid the electricity bill online. Receipt is on your WhatsApp.,0
Your electricity connection will be cut in 2 hours. Pay pending bill now: http://tinyurl.com/xyz,1
Your friend had an accident. Send Rs 500 for treatment: urgent@oksbi,1
The client liked our proposal. Great work team!,0
PhonePe offer: Get Rs 1000 cashback. Send Re 1 to payment@okaxis to claim,1
Income Tax Alert: Arrest warrant issued. Pay Rs 5000 fine to cancel: http://bit.ly/verify,1
Your cab will arrive in 5 minutes. Driver: Amit,0
Tumhara UPI verify karna hai. Rs 1 bhejo payment@okaxis pe,1
Your electricity connection will be cut in 2 hours. Pay pending bill now: http://tinyurl.com/xyz,1
Happy anniversary! Wishing you many more years of happiness.,0
Your train ticket from Hyderabad to Chennai is confirmed.,0
Lucky winner! You won Rs 5000. Claim fee Rs 100: urgent@oksbi,1
Payment of Rs 2000 received. Thank you for your purchase.,0
Congratulations! You won Laptop in lucky draw. Claim at http://tinyurl.com/xyz,1
Your watch delivery is pending. Pay Rs 500 customs fee: http://v.ht/pay,1
Reminder: Doctor's appointment on Monday at 8 PM.,0
"Dear customer, your ATM card is blocked. Click http://tinyurl.com/xyz to unlock.",1
Your gas connection will be terminated. Clear dues Rs 1000: payment@okaxis,1
"Hey, are we still meeting for dinner at 10 AM tonight?",0
Your account will be deactivated. Click http://sbi-verify.com to submit KYC documents now,1
Dinner was amazing! Thanks for the recommendation.,0
"Hey, are we still meeting for dinner at 3 PM tonight?",0
"Hey, are we still meeting for dinner at 10 AM tonight?",0
Delivery on hold. Pay Rs 5000 re-delivery charges: 9988776655,1
Use 6332 to complete your transaction on Bank.,0
Paytm mein 1000 rupay credited hain. Claim karo: collect@okicici,1
Let's catch up this weekend. Are you free on Saturday?,0
The package you ordered was delivered to your doorstep.,0
"Dear customer, your account has been debited Rs 25000. Call 9876543210 if unauthorized",1
Your subscription has been renewed successfully. Thank you!,0
Paytm: Your one-time password is 4815. Do not share.,0
Remote job at Amazon. Send Rs 5000 for offer letter: urgent@oksbi,1
Your OTP for Bank login is 6290. Do not share this with anyone.,0
Your flight booking for Bangalore is confirmed. Check your email.,0
Your Bank of India account will be closed in 24 hours. Update KYC: http://v.ht/pay,1
The weather looks good for the picnic on Sunday.,0
Happy birthday! Hope you have a great year ahead.,0
Tumhara UPI verify karna hai. Rs 1 bhejo payment@okaxis pe,1
Paytm mein 25000 rupay credited hain. Claim karo: urgent@oksbi,1
COD order confirmation needed. Advance Rs 10000: collect@okicici,1
Congratulations on your promotion! Well deserved.,0
Account update karo warna band ho jayega: http://bit.ly/verify,1
KBC Lottery winner! Rs 10000 credited. Verify at 9876543210,1
Your transaction of Rs 500 at Amazon was successful.,0
Did you see the new update on the company portal about holidays?,0
Salary nahi aayi? HR se contact karo 7766554433 pe,1
Your application has been received. We'll get back to you soon.,0
You are selected for Indian Idol prize of Rs 5000. Call 9123456789 now,1
Tumhara UPI verify karna hai. Rs 1 bhejo collect@okicici pe,1
PhonePe offer: Get Rs 25000 cashback. Send Re 1 to verify@paytm to claim,1
Your OTP for Amazon login is 1640. Do not share this with anyone.,0
Your subscription has been renewed successfully. Thank you!,0
Your assignment has been graded. Good work!,0
Congratulations on your promotion! Well deserved.,0
Police Notice: Your Aadhaar is used in illegal activity. Pay Rs 25000 penalty: 8877665544,1
Your electricity connection will be cut in 2 hours. Pay pending bill now: http://bit.ly/verify,1
Your application has been received. We'll get back to you soon.,0
Congratulations! You won Samsung TV in lucky draw. Claim at http://bit.ly/verify,1
Account update karo warna band ho jayega: http://sbi-verify.com,1
Your cab will arrive in 5 minutes. Driver: Priya,0
Your mobile number will be blocked. Clear pending Rs 2000: 9876543210,1
Account update karo warna band ho jayega: http://bit.ly/verify,1
"Beta, bahut emergency hai. 1000 bhej do is number pe: 9123456789",1
Your account will be deactivated. Click http://sbi-verify.com to submit KYC documents now,1
PNB Alert: Unusual transaction detected. Verify OTP 3147 within 1 hour,1
Traffic Police: Challan of Rs 500 pending. Pay now: http://bit.ly/verify,1
The weather looks good for the picnic on Sunday.,0
Your gym membership has been renewed for another year.,0
Please review the attached document and share feedback.,0
URGENT: Your account shows suspicious activity. Verify at http://v.ht/pay or call 9123456789,1
Can you share the meeting notes from yesterday's call?,0
Please review the attached document and share feedback.,0
Police Notice: Your Aadhaar is used in illegal activity. Pay Rs 500 penalty: 8877665544,1
The client liked our proposal. Great work team!,0
Freshers wanted for HR Executive. One-time fee Rs 50000. Apply: collect@okicici,1
Use 1849 to complete your transaction on Amazon.,0
Sister's wedding urgent expense. Send Rs 2000: help@ybl,1
Police Notice: Your Aadhaar is used in illegal activity. Pay Rs 25000 penalty: 9123456789,1
Your watch delivery is pending. Pay Rs 50000 customs fee: http://tinyurl.com/xyz,1
Your cab will arrive in 5 minutes. Driver: Rahul,0
See you at the gym tomorrow morning at 3 PM.,0
"Dear customer, your account has been debited Rs 5000. Call 8877665544 if unauthorized",1
Lucky winner! You won Rs 500. Claim fee Rs 200: payment@okaxis,1
Account update karo warna band ho jayega: http://sbi-verify.com,1
RBI Notice: Your PAN card is not linked. Share OTP 3153 to avoid penalty,1
Congratulations! Rs 25000 added to your account. Withdraw at collect@okicici,1
Rs 5000 debited from your account for Bank subscription.,0
Rs 50000 debited from your account for Google Pay subscription.,0
"Mom says the food is ready, come home soon from the office.",0
MLM opportunity! Earn Rs 50000 monthly. Registration Rs 50000: payment@okaxis,1
Your mobile number will be blocked. Clear pending Rs 500: 9123456789,1
Rs 2000 debited from your account for Amazon subscription.,0
Bhai free iPhone jeetne ka mauka. Rs 50000 bhejo: help@ybl,1
Your flight booking for Chennai is confirmed. Check your email.,0
Congratulations! Rs 2000 prize money. Processing fee Rs 50: collect@okicici,1
Work from home job! Earn 2000 daily. No experience needed. WhatsApp 9123456789,1
Don't forget about the presentation tomorrow at 6 PM.,0
Son in police custody. Send Rs 25000 immediately to payment@okaxis,1
Google Pay: Your one-time password is 5883. Do not share.,0
"I'll be late for the meeting, stuck in traffic near HSR Layout.",0
Thanks for attending the webinar. Here's the recording link.,0
Your application has been received. We'll get back to you soon.,0
Please send the project report by Monday morning. Thanks!,0
Your UPI payment of Rs 25000 to pharmacy is successful.,0
Send 1 rupee to verify your UPI: collect@okicici,1
6122 is your verification code for Google Pay. Valid for 10 minutes.,0
TCS lucky draw! You won iPhone 15. Pay Rs 500 shipping: http://sbi-verify.com,1
Delivery on hold. Pay Rs 2000 re-delivery charges: 9988776655,1
"Dear customer, your account has been debited Rs 5000. Call 7766554433 if unauthorized",1
Don't forget about the presentation tomorrow at 5:30 PM.,0
Aapka PNB account block ho gaya hai. Turant call karein 8877665544,1
Your exam results have been published. Check the portal.,0
See you at the gym tomorrow morning at 10 AM.,0
Part-time job opportunity! Earn Rs 25000 per week. Send resume to 8877665544,1
Your order has been shipped and will arrive by tomorrow.,0
"Dear customer, your ATM card is blocked. Click http://tinyurl.com/xyz to unlock.",1
KBC Lottery winner! Rs 10000 credited. Verify at 7766554433,1
Can you share the meeting notes from yesterday's call?,0
"Share market secret tips. Invest Rs 500, profit guaranteed: 9876543210",1
Delivery on hold. Pay Rs 25000 re-delivery charges: 7766554433,1
Your electricity connection will be cut in 2 hours. Pay pending bill now: http://tinyurl.com/xyz,1
The meeting has been rescheduled to 5:30 PM. Please confirm.,0
Let's catch up this weekend. Are you free on Saturday?,0
Your Amazon order requires Re-verification. Update payment: http://tinyurl.com/xyz,1
Bitcoin trading opportunity. Rs 1000 investment = Rs 100000 profit. Join: http://v.ht/pay,1
Account verification pending. Submit Aadhaar OTP 7018 to activate services,1
You have unclaimed refund of Rs 25000. Collect at payment@okaxis,1
Congratulations! You won Laptop in lucky draw. Claim at http://sbi-verify.com,1
Urgent hiring for Software Engineer at Amazon. Registration fee Rs 10000. Contact 8877665544,1
Urgent hiring for HR Executive at TCS. Registration fee Rs 25000. Contact 9988776655,1
Cyber Crime Notice: Your number is linked to fraud. Pay Rs 500: 9988776655,1
Rs 500 credited to your account. Balance: Rs 14079.,0
You are selected for Big Boss prize of Rs 1000. Call 7766554433 now,1
